Unnamed: 0,posted_at,Asking,Year,Length,Beam,Draft,Location,Material,Hull,Type,Cabins,Is_Mono,Is_Diesel,Is_Cutter,Is_Ketch,Is_masthead_sloop,Is_Excellent,Is_Fair,Is_Good,Is_project_boat,Motor_Type,Engine_Count,Is_Inboard,Year_Listed,Asking_Price_Adj
5975,2020-03-03,8500.0,1972,18.0,8.0,2.0,Maine,fiberglass,monohull,daysailer,0.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2020,8899.33194493279
5976,2020-03-03,18900.0,1995,26.9,8.5,2.1,Maryland,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2020,19787.926324615262
5980,2020-03-02,14250.0,1978,31.0,10.5,5.5,New York,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,0,0,0,0,inboard,1,1,2020,14919.46826062262
5981,2021-12-01,65000.0,1967,53.0,15.0,5.11,Outside United States,steel,monohull,cruiser,2.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2021,64999.99999999999
5983,2020-03-01,52000.0,2003,32.0,9.0,6.0,New York,fiberglass,monohull,cruiser,3.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2020,54442.97189841237
5985,2020-03-01,39500.0,1983,36.0,11.83,6.67,Florida,fiberglass,monohull,racer,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,41355.71903821709
5986,2020-02-29,12000.0,1980,31.0,9.3,4.0,California,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,0,1,inboard,1,1,2020,12563.76274578747
5987,2020-02-29,53000.0,1989,36.0,10.0,5.6,California,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,55489.95212722799
5989,2020-02-29,15000.0,1985,32.0,10.0,5.6,Outside United States,steel,monohull,cruiser,1.0,1,0,1,0,0,0,1,0,0,inboard,1,1,2020,15704.703432234335
5991,2020-02-28,22000.0,1975,32.0,9.8,4.11,California,fiberglass,monohull,racer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2020,23033.56503394369
6002,2020-02-25,10000.0,1969,30.0,9.0,5.0,Outside United States,fiberglass,monohull,racer,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2020,10469.802288156225
6010,2020-02-24,15000.0,1984,32.0,11.6,4.0,Texas,fiberglass,monohull,motorsailer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2020,15704.703432234335
6011,2020-02-24,12000.0,1972,28.0,8.6,4.6,Illinois,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2020,12563.76274578747
6012,2020-02-24,6000.0,1974,18.2,8.0,2.0,Rhode Island,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2020,6281.881372893735
6014,2020-02-24,16000.0,2015,18.0,8.0,4.0,Florida,fiberglass,catamaran,racer,0.0,0,0,0,0,0,1,0,0,0,motorless,0,0,2020,16751.683661049956
6015,2020-02-23,76500.0,2007,35.6,12.4,4.11,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,80093.98750439512
6016,2020-02-23,56000.0,1980,38.0,12.6,3.0,Massachusetts,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2020,58630.89281367486
6017,2020-02-22,125000.0,1995,41.0,13.0,5.9,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,130872.52860195278
6019,2020-02-20,15000.0,1985,39.0,6.0,5.0,California,fiberglass,monohull,racer,1.0,1,0,0,0,0,1,0,0,0,inboard,1,1,2020,15704.703432234335
6020,2017-10-21,14500.0,1965,30.9,9.1,3.1,Rhode Island,fiberglass,monohull,racer,0.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,16029.148988250654
6021,2017-10-20,52500.0,2000,32.0,10.6,4.8,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,58036.57392297651
6023,2017-10-18,50000.0,1981,42.0,14.0,6.0,Florida,fiberglass,monohull,motorsailer,3.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,55272.92754569191
6025,2017-10-17,7000.0,1988,26.0,8.5,2.0,California,fiberglass,monohull,racer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2017,7738.2098563968675
6026,2017-10-17,24995.0,1978,27.0,9.0,4.5,California,fiberglass,monohull,racer,1.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2017,27630.936480091383
6028,2017-10-17,76000.0,1990,36.0,11.9,4.42,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,84014.8498694517
6029,2017-10-17,15000.0,1993,24.5,8.33,2.08,Arizona,fiberglass,monohull,daysailer,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,16581.878263707575
6031,2017-10-16,35000.0,1989,29.7,10.0,4.11,Massachusetts,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,38691.04928198434
6032,2017-10-16,7500.0,1966,27.0,8.0,4.0,New York,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2017,8290.939131853787
6033,2017-10-16,54500.0,1985,30.0,12.0,5.0,New Jersey,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,60247.491024804185
6034,2017-10-16,20000.0,1984,35.0,11.0,6.0,Massachusetts,fiberglass,monohull,cruiser,6.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2017,22109.171018276767
6036,2017-10-15,7000.0,1977,25.0,7.3,3.0,Michigan,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2017,7738.2098563968675
6037,2017-10-14,14999.0,1976,41.0,13.0,4.0,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,0,0,0,1,inboard,1,1,2017,16580.77280515666
6042,2017-10-11,18000.0,1983,30.0,11.0,5.6,Washington,fiberglass,monohull,racer,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2017,19898.253916449088
6045,2017-10-09,13000.0,1979,30.0,11.0,6.0,Ohio,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2017,14370.961161879895
6049,2017-10-08,9000.0,1983,27.0,9.0,5.2,New York,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,9949.126958224544
6051,2017-10-08,12999.0,1985,28.0,9.9,5.2,Massachusetts,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,14369.855703328982
6052,2017-10-07,3000.0,1975,28.0,9.0,5.0,New York,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2017,3316.375652741515
6055,2017-10-06,3000.0,1979,28.0,9.25,4.33,New Jersey,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,0,1,0,inboard,2,1,2017,3316.375652741515
6057,2017-10-05,16500.0,1976,33.0,9.58,5.0,California,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2017,18240.06609007833
6058,2017-10-04,15000.0,1979,35.0,11.0,5.0,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,16581.878263707575
6059,2017-10-04,18000.0,1986,28.0,10.5,4.6,Maryland,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,19898.253916449088
6060,2017-10-04,1500.0,1971,24.0,8.0,3.5,New York,fiberglass,monohull,motorsailer,1.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2017,1658.1878263707574
6061,2017-10-04,19900.0,1978,35.0,11.0,5.0,Michigan,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,21998.62516318538
6062,2017-10-04,7000.0,1979,27.0,9.0,4.0,Outside United States,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,1,0,0,0,inboard,1,1,2017,7738.2098563968675
6067,2017-10-03,22000.0,1983,27.92,9.83,5.0,California,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2017,24320.088120104443
6068,2017-10-03,19000.0,1972,31.0,11.6,5.3,Florida,fiberglass,monohull,racer,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,21003.71246736293
6069,2017-10-03,11000.0,1973,30.0,9.5,5.3,Michigan,fiberglass,monohull,racer,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2017,12160.044060052222
6071,2017-10-02,3200.0,1982,25.0,8.0,4.0,Pennsylvania,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,0,0,outboard,1,0,2017,3537.4673629242825
6073,2017-09-30,2990.0,1977,20.0,7.0,4.42,Michigan,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,1,0,0,outboard,1,0,2017,3305.321067232376
6074,2017-09-30,72500.0,1989,36.0,15.1,2.0,Texas,fiberglass,monohull,cruiser,3.0,1,1,0,0,0,0,0,1,0,inboard,2,1,2017,80145.74494125327
6076,2017-09-29,149500.0,2007,43.14,12.93,5.58,California,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,165266.05336161883
6078,2017-09-28,149000.0,1999,46.69,13.95,1.75,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,164713.3240861619
6079,2017-09-27,7500.0,1979,28.0,10.5,4.5,Virginia,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2017,8290.939131853787
6081,2017-09-27,13500.0,1986,32.6,11.0,5.6,Ohio,fiberglass,monohull,racer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,14923.690437336816
6082,2017-09-26,37500.0,1985,31.0,11.6,4.0,Texas,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2017,41454.69565926894
6085,2017-09-25,19900.0,1986,33.0,11.0,6.3,Michigan,fiberglass,monohull,racer,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,21998.62516318538
6086,2017-09-25,5900.0,1978,25.0,8.0,5.0,New York,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,outboard,1,0,2017,6522.205450391646
6087,2017-09-25,4500.0,1984,25.0,8.0,4.0,Alabama,fiberglass,monohull,cruiser,1.0,1,0,0,0,1,0,1,0,0,outboard,1,0,2017,4974.563479112272
6088,2017-09-25,19000.0,1974,28.0,8.92,4.33,Rhode Island,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,21003.71246736293
6089,2017-09-25,9000.0,2000,21.0,6.0,6.0,California,fiberglass,monohull,daysailer,1.0,1,0,0,1,0,0,0,1,0,outboard,1,0,2017,9949.126958224544
6090,2017-09-25,22500.0,1974,32.0,11.0,5.8,Outside United States,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2017,24872.81739556136
6091,2017-09-24,17000.0,1983,28.0,9.5,4.4,Vermont,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2017,18792.795365535247
6094,2019-08-10,18500.0,1986,31.0,9.0,4.5,Maryland,fiberglass,monohull,cruiser,1.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2019,19608.08818064829
6095,2019-08-10,160000.0,2009,37.5,13.0,4.8,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,169583.4653461474
6098,2019-08-08,110000.0,1998,43.42,13.83,5.0,Washington,fiberglass,monohull,motorsailer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2019,116588.63242547632
6100,2019-08-08,22000.0,1990,28.0,10.17,5.25,Illinois,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,23317.726485095267
6104,2019-08-07,35000.0,1984,35.5,12.2,4.11,Florida,fiberglass,monohull,cruiser,0.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2019,37096.38304446975
6105,2019-08-07,109000.0,2007,37.0,12.0,5.0,Maryland,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2019,115528.73576706291
6109,2019-08-06,18500.0,1968,31.0,8.8,6.2,Florida,fiberglass,monohull,cruiser,2.0,1,0,0,1,0,1,0,0,0,inboard,1,1,2019,19608.08818064829
6110,2019-08-06,3500.0,1982,19.0,8.0,3.0,New York,fiberglass,monohull,daysailer,1.0,1,0,0,0,1,0,0,1,0,motorless,0,0,2019,3709.638304446974
6111,2019-08-05,74900.0,1988,36.9,12.0,4.9,Florida,fiberglass,monohull,motorsailer,1.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2019,79386.25971516526
6113,2019-08-05,32500.0,1985,27.0,10.6,3.8,Maryland,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,inboard,1,1,2019,34446.641398436186
6116,2019-08-04,13000.0,2001,23.0,18.0,4.0,Wisconsin,fiberglass,trimaran,cruiser,2.0,0,0,0,0,0,0,0,1,0,outboard,1,0,2019,13778.656559374476
6117,2019-08-04,22000.0,1987,32.0,11.0,4.0,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2019,23317.726485095267
6119,2019-08-03,22500.0,1989,30.0,10.9,3.1,Ohio,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2019,23847.674814301976
6122,2019-08-02,29900.0,1987,30.0,10.8,4.6,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,31690.910086561293
6124,2019-08-01,9900.0,1976,29.0,9.0,4.5,Michigan,fiberglass,monohull,racer,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,10492.97691829287
6125,2019-07-31,158500.0,1992,46.17,13.31,7.71,Hawaii,fiberglass,monohull,racer,3.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2019,167993.62035852726
6128,2019-07-31,75000.0,2009,31.0,11.3,5.11,Alabama,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2019,79492.2493810066
6131,2019-07-31,4995.0,1994,20.0,8.5,3.18,Texas,fiberglass,catamaran,daysailer,0.0,0,0,0,0,0,0,0,1,0,motorless,0,0,2019,5294.183808775038
6132,2019-07-31,84900.0,1997,40.0,12.9,5.6,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2019,89985.22629929947
6133,2019-07-31,4600.0,1977,25.0,8.0,6.4,Michigan,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2019,4875.524628701738
6135,2019-07-30,56000.0,1994,32.0,11.7,6.0,California,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,0,0,inboard,1,1,2019,59354.21287115158
6136,2019-07-30,84000.0,2002,36.42,12.5,4.5,California,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,2,1,2019,89031.31930672738
6138,2019-07-30,36200.0,1977,32.0,10.6,4.6,Minnesota,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2019,38368.25903456585
6139,2019-07-30,12150.0,1982,30.0,10.8,5.25,Connecticut,fiberglass,monohull,racer,4.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,12877.744399723068
6142,2019-07-30,5000.0,1980,27.0,9.25,4.25,Alabama,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,0,1,0,0,inboard,1,1,2019,5299.483292067106
6143,2019-07-30,3500.0,1978,20.0,7.9,2.8,Virginia,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2019,3709.638304446974
6147,2019-07-29,38000.0,2003,23.0,10.6,2.3,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2019,40276.073019710006
6152,2019-07-26,7500.0,1973,28.0,9.0,4.6,Maryland,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,1,0,0,0,inboard,1,1,2019,7949.224938100659
6156,2019-07-25,31000.0,1980,34.0,10.96,4.46,Rhode Island,fiberglass,monohull,racer,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2019,32856.79641081605
6159,2019-07-24,15900.0,1983,26.0,10.6,2.6,Florida,fiberglass,monohull,cruiser,2.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2019,16852.356868773393
6162,2019-07-24,110000.0,1985,44.7,13.0,7.0,Washington,fiberglass,monohull,racer,2.0,1,1,1,0,0,1,0,0,0,inboard,1,1,2019,116588.63242547632
6163,2019-07-24,125000.0,2002,39.0,12.1,7.1,California,fiberglass,monohull,cruiser,2.0,1,0,0,0,0,1,0,0,0,inboard,1,1,2019,132487.08230167764
6164,2019-07-24,44500.0,1968,41.0,10.9,6.5,Outside United States,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2019,47165.40129939724
6165,2019-07-24,5000.0,1971,26.0,7.5,4.0,California,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2019,5299.483292067106
6167,2020-04-28,6000.0,1996,31.0,12.0,5.0,Florida,steel,monohull,motorsailer,1.0,1,1,0,0,1,0,1,0,0,inboard,1,1,2020,6281.881372893735
6170,2020-04-26,39500.0,1981,38.0,11.0,4.5,Connecticut,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2020,41355.71903821709
6172,2020-04-25,14750.0,1979,26.0,8.3,3.9,Outside United States,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,15442.95837503043
6174,2020-04-25,32000.0,1986,43.0,14.0,7.21,Outside United States,steel,monohull,cruiser,3.0,1,1,1,0,0,0,0,1,0,inboard,1,1,2020,33503.36732209991
6177,2022-01-12,169900.0,2022,28.0,17.5,2.9,Florida,fiberglass,catamaran,cruiser,3.0,0,0,0,0,0,0,0,0,0,outboard,2,0,2022,169900.0
6179,2020-04-22,14500.0,1978,34.0,11.25,6.25,Florida,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,1,0,0,inboard,1,1,2020,15181.213317826525
6180,2020-04-22,59000.0,1991,50.0,13.6,6.9,California,steel,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2020,61771.83350012172
6184,2020-04-19,7500.0,1982,25.0,8.0,4.0,Connecticut,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2020,7852.351716117168
6191,2020-04-13,14000.0,1985,30.0,10.1,5.0,Virginia,fiberglass,monohull,racer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2020,14657.723203418716
6194,2020-04-12,9200.0,1988,22.0,8.0,4.0,California,fiberglass,monohull,racer,1.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2020,9632.218105103728
6196,2020-04-11,46000.0,1997,34.0,11.6,4.5,Rhode Island,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2020,48161.09052551863
6204,2020-04-06,161000.0,2008,43.0,13.6,5.5,Vermont,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2020,168563.81683931523
6206,2020-04-03,5000.0,1977,34.0,11.0,5.0,Michigan,fiberglass,monohull,cruiser,1.0,1,1,0,1,0,0,0,0,1,inboard,1,1,2020,5234.901144078112
6207,2020-04-02,13500.0,1989,28.0,9.0,3.0,Rhode Island,fiberglass,monohull,daysailer,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,14134.233089010902
6213,2020-03-29,9900.0,1983,22.4,7.4,3.0,Texas,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2020,10365.104265274662
6218,2020-03-26,55000.0,1988,39.0,13.0,4.5,Washington,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2020,57583.91258485923
6220,2020-03-26,159000.0,2016,34.3,12.2,4.9,Massachusetts,fiberglass,monohull,cruiser,2.0,1,0,0,0,0,1,0,0,0,inboard,1,1,2020,166469.85638168396
6223,2020-03-23,39500.0,2017,23.0,8.4,4.6,Outside United States,fiberglass,monohull,racer,1.0,1,0,0,0,0,0,0,0,0,motorless,0,0,2020,41355.71903821709
6234,2020-03-17,65000.0,1982,42.0,13.0,5.0,Texas,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,0,0,0,0,inboard,1,1,2020,68053.71487301544
6235,2020-03-17,39500.0,1978,45.0,13.0,5.0,Texas,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,0,0,inboard,1,1,2020,41355.71903821709
6238,2020-03-14,15000.0,1995,33.6,11.5,4.5,New Jersey,fiberglass,monohull,cruiser,3.0,1,1,0,0,0,0,0,0,0,inboard,1,1,2020,15704.703432234335
6239,2020-03-14,21800.0,1981,33.0,11.0,4.5,Maryland,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,0,0,1,0,inboard,1,1,2020,22824.16898818057
6243,2020-03-12,7000.0,1987,30.0,10.5,5.5,Massachusetts,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,1,0,0,inboard,1,1,2020,7328.861601709357
6244,2016-01-16,9500.0,1976,31.5,10.0,5.6,Florida,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2016,10725.583003829057
6250,2016-01-12,10100.0,1967,24.0,6.1,3.2,Rhode Island,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,inboard,1,1,2016,11402.988246176155
6251,2016-01-11,8000.0,1994,23.5,8.5,5.5,Florida,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,1,0,outboard,1,0,2016,9032.06989796131
6252,2016-01-11,58000.0,1962,36.0,10.5,4.0,Florida,fiberglass,monohull,racer,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2016,65482.5067602195
6253,2016-01-10,7000.0,1982,24.0,8.0,4.0,Pennsylvania,fiberglass,monohull,cruiser,1.0,1,0,1,0,0,1,0,0,0,outboard,1,0,2016,7903.061160716146
6254,2016-01-10,16500.0,2000,26.0,8.0,2.0,Florida,fiberglass,monohull,daysailer,1.0,1,0,0,0,1,1,0,0,0,outboard,1,0,2016,18628.6441645452
6255,2016-01-10,1400.0,1978,26.0,8.67,4.0,Michigan,fiberglass,monohull,cruiser,1.0,1,0,0,0,0,0,0,0,0,motorless,0,0,2016,1580.6122321432294
6256,2016-01-08,72000.0,1977,41.0,13.5,4.3,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2016,81288.6290816518
6258,2022-01-24,27900.0,1981,35.0,10.5,4.5,Massachusetts,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2022,27900.0
6260,2016-01-07,900.0,1973,22.0,7.0,4.0,Florida,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,0,0,0,motorless,0,0,2016,1016.1078635206476
6262,2016-01-07,118000.0,2008,36.5,13.0,4.6,Florida,fiberglass,monohull,motorsailer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2016,133223.03099492932
6264,2016-01-06,96500.0,2003,36.5,13.0,4.6,Florida,fiberglass,monohull,motorsailer,2.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2016,108949.34314415832
6266,2016-01-05,75000.0,1986,43.0,14.0,6.0,Outside United States,fiberglass,monohull,cruiser,5.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2016,84675.65529338729
6267,2016-01-05,49900.0,1982,38.0,12.0,5.0,North Carolina,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2016,56337.53598853367
6268,2016-01-05,21900.0,1973,36.0,10.4,7.0,California,fiberglass,monohull,cruiser,1.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2016,24725.291345669088
6271,2016-01-03,11900.0,1982,30.0,10.5,5.8,Wisconsin,fiberglass,monohull,racer,1.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2016,13435.203973217447
6273,2016-01-01,8500.0,1986,25.0,8.0,5.0,Florida,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2016,9596.574266583892
6274,2015-12-31,18500.0,1979,45.0,10.4,4.1,Outside United States,wood,monohull,cruiser,1.0,1,1,0,1,0,0,0,1,0,inboard,1,1,2015,21150.149567330616
6276,2015-12-29,37900.0,1983,36.0,11.83,6.67,Connecticut,fiberglass,monohull,racer,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2015,43329.225329828674
6277,2015-12-29,54000.0,1998,32.0,11.75,4.5,Louisiana,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,0,0,inboard,1,1,2015,61735.571710046126
6279,2015-12-28,15500.0,1982,28.0,9.3,5.0,New Jersey,fiberglass,monohull,cruiser,1.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,17720.395583439164
6280,2015-12-27,16000.0,1983,34.0,11.6,4.3,Florida,fiberglass,monohull,cruiser,1.0,1,1,0,0,1,0,0,1,0,inboard,1,1,2015,18292.02124742107
6286,2015-12-19,10000.0,1979,30.0,11.0,5.3,Texas,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,2,1,2015,11432.513279638171
6287,2015-12-19,22000.0,1972,30.0,9.0,5.0,Outside United States,fiberglass,monohull,cruiser,0.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2015,25151.529215203976
6288,2015-12-18,1000.0,1970,19.0,6.75,4.0,Indiana,fiberglass,monohull,daysailer,1.0,1,0,0,0,0,0,1,0,0,motorless,0,0,2015,1143.251327963817
6294,2015-12-13,10000.0,1988,24.0,8.9,4.0,Maryland,fiberglass,monohull,racer,1.0,1,0,0,0,0,1,0,0,0,outboard,1,0,2015,11432.513279638171
6295,2015-12-11,120000.0,1985,48.0,13.5,6.6,New York,fiberglass,monohull,cruiser,3.0,1,1,0,1,0,1,0,0,0,inboard,1,1,2015,137190.15935565805
6298,2015-12-07,19950.0,2015,27.0,9.3,4.3,California,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,1,0,0,0,inboard,1,1,2015,22807.863992878152
6300,2015-12-06,75000.0,1981,44.0,13.4,4.11,Outside United States,fiberglass,monohull,cruiser,3.0,1,1,0,1,0,0,0,0,0,inboard,1,1,2015,85743.84959728629
6301,2015-12-06,144950.0,2004,42.0,13.1,5.0,Outside United States,fiberglass,monohull,cruiser,2.0,1,1,0,0,0,1,0,0,0,inboard,1,1,2015,165714.2799883553
6302,2015-12-05,6000.0,1984,25.0,8.0,4.0,New York,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,1,0,outboard,1,0,2015,6859.507967782903
6304,2015-12-04,900.0,1978,23.0,7.17,3.25,North Carolina,fiberglass,monohull,cruiser,2.0,1,0,0,0,1,0,0,0,1,motorless,0,0,2015,1028.9261951674357
6306,2015-12-02,4500.0,1985,26.0,8.0,2.5,Virginia,fiberglass,monohull,racer,1.0,1,0,0,0,0,0,1,0,0,outboard,1,0,2015,5144.630975837177
6308,2015-12-02,25000.0,1986,30.0,10.0,4.0,Michigan,fiberglass,monohull,cruiser,2.0,1,1,0,0,1,0,0,0,0,inboard,1,1,2015,28581.28319909543
