Length,Year,Beam,Draft,Is_Mono,Is_Diesel,Engine_Count,Cabins,Is_Inboard,Year_Listed,Is_Fiberglass,Is_cruiser,Is_daysailer,Is_masthead_sloop,Is_Cutter,Is_Ketch,Is_Excellent,Is_Fair,Is_Good,Is_Project_boat
43.5,1999,13.1,5.0,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
28.0,1990,10.0,4.0,1,1,1,2.0,1,2018,1,0,0,0,0,0,0,0,1,0
45.0,1998,14.0,5.6,1,1,1,3.0,1,2022,1,1,0,1,0,0,1,0,0,0
30.0,1975,9.2,3.3,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
30.0,1980,10.83,5.25,1,1,1,1.0,1,2019,1,1,0,0,0,0,0,0,1,0
35.2,1978,10.3,5.6,1,1,1,1.0,1,2010,1,1,0,1,0,0,1,0,0,0
50.0,1985,14.2,6.0,1,1,1,3.0,1,2011,0,1,0,0,1,0,1,0,0,0
40.0,1995,12.8,5.1,1,1,1,2.0,1,2022,1,1,0,0,1,0,0,1,0,0
25.0,1982,8.0,3.11,1,0,2,2.0,0,2015,1,1,0,0,1,0,0,0,1,0
45.0,2002,14.8,6.9,1,1,1,3.0,1,2013,1,1,0,1,0,0,0,0,1,0
27.0,1978,8.5,4.5,1,0,1,1.0,0,2017,1,0,0,1,0,0,0,0,1,0
27.0,1977,9.5,4.5,1,0,1,1.0,0,2015,1,1,0,1,0,0,0,0,1,0
28.0,1982,9.5,4.6,1,1,1,1.0,1,2012,1,1,0,1,0,0,0,0,1,0
35.5,1990,11.33,6.17,1,1,1,1.0,1,2017,1,0,0,1,0,0,0,0,1,0
24.0,1977,8.0,4.0,1,0,1,1.0,0,2016,1,0,0,0,0,0,0,0,1,0
24.5,1982,9.16,4.2,1,0,0,1.0,0,2017,1,0,0,0,0,0,0,0,1,0
27.0,1983,9.2,5.2,1,0,1,1.0,0,2011,1,1,0,1,0,0,0,0,1,0
36.0,1984,12.0,5.11,1,1,1,2.0,1,2013,1,1,0,1,0,0,0,0,1,0
27.0,1981,8.8,4.0,1,0,1,1.0,1,2021,1,0,1,1,0,0,0,0,1,0
25.0,1977,8.0,2.3,1,1,1,2.0,1,2018,1,0,0,0,0,0,0,0,1,0
12.5,1980,4.9,2.6,1,0,0,0.0,0,2021,1,0,1,0,0,0,1,0,0,0
30.0,1974,9.0,5.0,1,0,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
27.0,1967,8.6,2.6,1,0,0,1.0,0,2018,1,1,0,1,0,0,0,0,0,1
30.0,1983,10.0,6.0,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
36.0,1981,11.6,4.6,1,1,1,2.0,1,2013,1,1,0,0,1,0,1,0,0,0
28.0,1977,8.0,5.0,1,0,1,2.0,0,2020,1,1,0,1,0,0,0,0,1,0
37.0,1969,10.0,5.8,1,1,1,2.0,1,2017,1,0,0,1,0,0,0,0,1,0
27.5,1971,9.6,4.6,1,0,1,1.0,0,2014,1,0,0,0,0,0,0,0,1,0
38.0,1991,12.0,5.5,1,1,1,2.0,1,2016,1,1,0,1,0,0,0,0,1,0
25.0,1969,8.0,4.6,1,0,1,1.0,0,2011,1,0,1,0,0,0,0,0,1,0
26.0,1967,8.0,3.7,1,0,1,1.0,0,2015,1,1,0,1,0,0,0,0,1,0
31.1,1968,10.0,4.7,1,1,1,1.0,1,2021,0,1,0,0,0,1,0,0,1,0
23.3,1986,8.0,2.3,1,0,1,1.0,0,2014,1,0,1,0,0,0,1,0,0,0
28.0,1976,9.83,5.0,1,1,1,1.0,1,2016,1,1,0,1,0,0,0,0,1,0
39.0,1981,12.5,7.5,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
25.0,1981,7.5,3.5,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,0,1,0
44.0,2006,14.0,6.0,1,1,1,3.0,1,2016,1,0,0,0,0,0,0,0,1,0
29.0,1982,10.0,4.8,1,1,1,2.0,1,2013,1,1,0,1,0,0,0,0,1,0
31.0,1986,10.5,5.25,1,1,1,2.0,1,2020,1,0,0,1,0,0,0,0,1,0
30.0,1975,10.0,5.0,1,1,1,2.0,1,2016,1,0,0,0,1,0,1,0,0,0
38.0,2008,12.9,5.0,1,1,1,3.0,1,2020,1,1,0,0,0,0,1,0,0,0
35.0,2003,12.0,4.1,1,1,1,2.0,1,2014,1,1,0,0,0,0,0,0,1,0
18.0,1965,8.0,2.0,1,0,1,2.0,1,2015,1,1,0,1,0,0,1,0,0,0
20.0,1999,9.0,2.0,1,0,1,1.0,1,2021,0,1,0,0,0,0,1,0,0,0
43.0,1976,12.6,4.6,1,1,1,2.0,1,2017,1,0,0,1,0,0,0,0,1,0
36.0,2007,11.75,4.9,1,1,1,2.0,1,2021,1,1,0,0,0,0,0,0,0,0
44.0,1973,12.5,7.3,1,1,1,3.0,1,2015,1,0,0,1,0,0,0,0,1,0
27.0,1983,9.0,4.0,1,0,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
39.9,1980,12.2,4.9,1,1,1,3.0,1,2021,1,0,0,1,0,0,0,0,1,0
32.9,2007,11.0,6.7,1,1,1,1.0,1,2019,1,0,0,0,0,0,1,0,0,0
22.0,1978,7.8,2.0,1,0,1,2.0,0,2014,1,0,1,1,0,0,1,0,0,0
44.0,1980,13.0,6.5,1,1,1,2.0,1,2022,1,1,0,0,1,0,1,0,0,0
22.0,1981,8.0,2.0,1,0,1,1.0,0,2019,1,1,0,0,0,0,0,0,1,0
30.0,1966,9.0,3.0,1,0,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
30.0,1976,9.6,5.0,1,1,1,2.0,1,2012,1,1,0,0,0,0,0,0,1,0
30.0,1981,8.0,5.0,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
46.0,1979,12.9,6.6,1,1,1,3.0,1,2021,1,1,0,0,1,0,1,0,0,0
21.0,1984,6.0,2.0,1,0,0,1.0,0,2016,1,0,1,0,0,0,0,0,1,0
30.0,1969,8.0,3.2,1,1,1,1.0,1,2018,1,1,0,1,0,0,1,0,0,0
21.5,1975,7.67,5.0,1,0,1,1.0,0,2016,1,1,0,1,0,0,0,0,1,0
25.0,1984,7.0,2.5,1,0,1,1.0,0,2016,1,1,0,0,1,0,0,0,1,0
30.0,1989,10.6,5.1,1,1,1,2.0,1,2022,1,0,0,1,0,0,0,0,1,0
19.0,1985,7.0,2.0,1,0,1,1.0,0,2022,1,1,0,1,0,0,0,0,1,0
25.0,1995,8.0,1.8,1,0,1,1.0,0,2012,1,1,0,0,0,0,1,0,0,0
45.0,1990,13.6,5.0,1,1,1,2.0,1,2021,1,1,0,0,0,0,0,0,1,0
28.5,1984,9.2,4.8,1,1,1,2.0,1,2019,1,1,0,1,0,0,1,0,0,0
34.0,1989,10.0,4.11,1,1,1,3.0,1,2018,1,1,0,1,0,0,0,0,1,0
25.0,1978,8.0,4.0,1,0,1,1.0,0,2020,1,1,0,0,0,0,0,0,1,0
35.5,1986,10.83,5.75,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
22.0,1974,8.0,4.5,1,0,0,1.0,0,2015,1,0,1,0,0,1,0,0,1,0
13.9,2013,5.12,3.8,1,0,0,0.0,0,2016,0,0,0,0,0,0,1,0,0,0
25.0,1978,8.0,3.5,1,0,1,1.0,0,2014,1,0,1,1,0,0,0,0,1,0
44.0,2004,14.0,6.0,1,1,1,4.0,1,2013,1,1,0,0,0,0,1,0,0,0
36.0,1993,11.48,2.7,1,1,1,3.0,1,2018,1,1,0,1,0,0,0,0,1,0
30.0,1981,10.0,4.0,1,1,1,1.0,1,2019,1,1,0,0,0,0,0,0,1,0
41.0,1988,13.1,4.1,1,1,1,2.0,1,2017,1,1,0,1,0,0,1,0,0,0
20.0,1978,7.3,2.5,1,0,1,1.0,0,2013,1,1,0,1,0,0,0,0,1,0
19.0,1994,7.9,2.0,1,0,1,1.0,0,2012,1,1,0,1,0,0,1,0,0,0
30.0,1984,10.1,5.3,1,1,1,1.0,1,2016,1,1,0,1,0,0,1,0,0,0
37.0,1979,12.0,5.5,1,1,1,2.0,1,2019,1,0,1,0,1,0,0,0,1,0
42.0,1994,13.0,6.2,1,0,1,3.0,1,2018,0,0,0,0,0,1,0,0,0,1
28.0,1974,9.0,4.5,1,0,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
25.0,1980,8.0,5.0,1,0,1,1.0,0,2016,1,0,1,0,0,0,0,0,1,0
30.0,1968,7.0,4.0,1,1,1,2.0,1,2014,0,0,0,0,0,1,1,0,0,0
40.0,1990,10.5,5.7,1,1,1,2.0,1,2022,1,1,0,0,1,0,0,0,1,0
35.0,1971,10.0,3.9,1,1,1,1.0,1,2015,1,1,0,1,0,0,1,0,0,0
23.5,1994,8.5,5.5,1,0,1,1.0,0,2016,1,1,0,0,0,0,0,0,1,0
35.5,1994,11.9,4.6,1,1,1,2.0,1,2018,1,1,0,0,0,0,1,0,0,0
26.9,1986,8.0,5.0,1,0,1,0.0,0,2014,1,0,0,0,0,0,0,1,0,0
24.0,1982,8.0,4.0,1,0,1,1.0,0,2016,1,1,0,0,1,0,1,0,0,0
33.0,1976,9.3,4.8,1,1,1,1.0,1,2012,1,1,0,0,1,0,1,0,0,0
30.0,1985,10.6,5.1,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
21.0,1988,8.3,4.7,1,0,1,1.0,0,2022,1,0,1,0,0,0,0,0,1,0
34.0,1997,11.9,4.5,1,1,1,3.0,1,2021,1,1,0,0,0,0,0,0,1,0
30.0,1974,9.6,5.0,1,1,1,2.0,1,2022,1,1,0,1,0,0,1,0,0,0
34.0,1984,11.3,4.3,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
31.0,1983,11.0,5.6,1,1,1,1.0,1,2016,1,0,0,0,0,0,0,0,0,0
44.0,1962,17.0,7.0,1,1,1,2.0,1,2012,1,1,0,1,0,0,1,0,0,0
27.0,1983,9.6,4.0,1,1,1,1.0,1,2021,1,1,0,1,0,0,0,1,0,0
24.9,1976,7.9,1.8,1,0,1,1.0,0,2018,1,1,0,0,0,0,0,0,0,0
32.5,1983,10.1,4.9,1,1,1,1.0,1,2016,1,1,0,1,0,0,1,0,0,0
29.42,2005,10.33,3.8,1,1,1,2.0,1,2022,1,1,0,1,0,0,1,0,0,0
35.0,1969,10.0,3.6,1,1,1,2.0,1,2016,1,1,0,1,0,0,0,0,0,1
18.0,2009,8.6,7.0,0,0,0,0.0,0,2021,1,0,0,0,0,0,1,0,0,0
38.0,1998,11.5,5.8,1,1,1,2.0,1,2021,1,1,0,0,1,0,1,0,0,0
27.0,1978,9.18,4.25,1,0,1,1.0,1,2013,1,1,0,1,0,0,1,0,0,0
22.0,1981,7.33,5.5,1,0,1,1.0,0,2013,1,0,1,1,0,0,1,0,0,0
30.0,1980,10.83,5.25,1,1,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
28.0,1977,10.4,5.5,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
23.0,1972,7.0,2.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,0,1,0
36.0,1985,10.0,6.6,1,1,1,1.0,1,2016,1,0,0,0,0,0,1,0,0,0
27.5,1986,10.8,4.0,1,1,1,2.0,1,2021,1,1,0,1,0,0,1,0,0,0
25.0,1983,8.0,2.0,1,0,0,3.0,0,2019,1,1,0,0,0,0,0,0,0,1
30.0,1986,10.6,5.2,1,1,1,1.0,1,2021,1,1,0,0,0,0,0,0,1,0
33.0,1978,12.0,4.0,1,0,1,2.0,1,2016,1,0,0,0,0,0,1,0,0,0
36.0,2000,12.0,5.0,1,1,1,2.0,1,2012,0,1,0,0,1,0,1,0,0,0
26.0,1982,10.0,4.6,1,1,1,2.0,1,2019,1,0,0,0,0,0,0,0,1,0
38.0,1999,12.7,5.2,1,1,1,3.0,1,2014,1,1,0,0,0,0,1,0,0,0
42.0,1975,13.0,5.0,1,1,1,2.0,1,2019,1,1,0,0,0,1,1,0,0,0
31.0,1998,10.8,4.0,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
27.0,1984,9.5,4.5,1,1,1,1.0,1,2020,1,1,0,1,0,0,0,1,0,0
40.0,1993,13.0,6.0,1,1,1,3.0,1,2013,1,1,0,0,1,0,1,0,0,0
27.0,1983,8.6,4.0,1,1,1,1.0,1,2018,1,0,0,1,0,0,1,0,0,0
24.0,2005,6.0,3.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,1,0,0,0
25.0,1978,8.0,4.0,1,0,1,2.0,0,2016,1,1,0,1,0,0,0,0,1,0
34.5,2001,11.0,6.6,1,1,1,1.0,1,2020,1,0,0,0,0,0,1,0,0,0
45.0,1983,13.9,6.8,1,1,1,2.0,1,2017,0,0,0,0,1,0,0,0,1,0
27.0,1989,9.1,3.5,1,1,1,1.0,1,2021,1,1,0,1,0,0,0,0,1,0
34.0,1984,12.0,6.2,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
26.0,1975,8.3,4.3,1,0,1,1.0,0,2015,1,1,0,1,0,0,0,0,1,0
32.0,1988,10.0,4.5,1,1,1,2.0,1,2016,1,1,0,1,0,0,0,0,1,0
13.9,1982,4.0,2.0,1,0,0,0.0,0,2019,1,0,1,0,0,0,1,0,0,0
30.0,1981,11.18,5.25,1,1,1,1.0,1,2022,1,0,0,0,0,0,1,0,0,0
35.0,1980,11.75,6.75,1,1,1,2.0,1,2020,1,0,0,1,0,0,0,1,0,0
48.0,1969,9.6,6.75,1,1,1,2.0,1,2021,0,1,0,0,0,0,0,0,1,0
30.0,1989,10.1,3.1,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
34.0,1993,18.0,3.0,1,0,2,2.0,0,2012,0,1,0,0,0,0,0,1,0,0
29.0,1987,10.0,4.0,1,1,1,1.0,1,2016,1,0,1,1,0,0,0,0,1,0
42.0,1998,14.0,5.0,1,1,1,2.0,1,2018,1,1,0,0,0,0,1,0,0,0
25.0,1981,7.3,3.0,1,0,1,2.0,0,2018,1,1,0,1,0,0,0,1,0,0
40.0,1979,12.0,6.0,1,1,1,3.0,1,2022,1,1,0,0,1,0,0,0,1,0
24.0,1981,6.0,4.0,1,0,0,1.0,0,2018,1,0,0,1,0,0,0,0,1,0
34.0,2010,12.0,6.0,1,1,1,3.0,1,2022,1,1,0,0,0,0,0,0,1,0
28.0,1972,8.6,4.6,1,0,1,2.0,0,2019,1,1,0,1,0,0,1,0,0,0
30.0,1986,10.3,4.0,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,0,0,0
38.0,1999,13.0,5.0,1,1,1,2.0,1,2016,1,0,0,0,0,0,1,0,0,0
30.0,1984,10.0,5.0,1,1,1,1.0,1,2019,1,1,0,0,0,0,0,0,1,0
44.0,1980,13.2,6.0,1,1,1,2.0,1,2013,1,1,0,1,0,0,0,0,1,0
21.0,1978,8.0,5.0,1,0,1,1.0,0,2015,1,0,1,0,0,0,1,0,0,0
33.0,1974,11.0,5.5,1,0,1,2.0,1,2015,1,1,0,0,0,0,0,0,1,0
30.0,1980,10.1,5.3,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
36.0,1972,10.0,5.5,1,1,1,2.0,1,2018,1,1,0,0,0,0,0,0,1,0
29.11,1981,10.9,3.6,1,1,1,2.0,1,2017,1,0,1,1,0,0,0,1,0,0
24.0,1969,7.3,3.0,1,0,0,1.0,0,2021,1,1,0,1,0,0,0,1,0,0
26.0,1973,8.6,3.0,1,0,1,1.0,0,2015,1,0,1,1,0,0,0,0,1,0
15.8,2009,5.1,2.5,1,0,1,0.0,0,2017,1,0,1,0,0,0,1,0,0,0
33.4,1994,10.9,4.5,1,1,1,2.0,1,2019,1,1,0,0,0,0,0,0,1,0
35.0,1997,12.0,4.5,1,1,1,2.0,1,2020,1,1,0,0,1,0,1,0,0,0
37.0,1983,11.5,5.67,1,1,1,2.0,1,2020,1,1,0,0,1,0,0,0,1,0
25.0,1985,8.0,4.0,1,0,1,1.0,0,2022,1,1,0,0,0,0,0,0,1,0
25.0,1979,8.0,6.0,1,0,1,1.0,0,2016,1,1,0,1,0,0,0,0,1,0
32.7,1996,11.3,4.3,1,1,1,1.0,1,2013,1,1,0,0,0,0,1,0,0,0
26.0,1977,10.0,4.0,1,0,1,1.0,1,2022,1,0,0,1,0,0,0,0,1,0
42.0,1964,10.0,5.0,1,1,1,1.0,1,2020,0,1,0,0,0,0,1,0,0,0
26.0,2005,9.6,4.0,1,0,1,1.0,0,2018,0,0,0,0,0,0,1,0,0,0
25.0,1977,9.3,4.11,1,0,1,1.0,0,2012,1,1,0,0,0,0,0,0,1,0
27.0,1984,8.6,4.3,1,0,1,1.0,0,2012,1,1,0,0,0,0,0,0,1,0
30.0,1995,11.0,5.0,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
25.0,1981,8.0,4.0,1,0,1,0.0,0,2012,1,1,0,1,0,0,0,0,1,0
32.0,1978,11.0,4.5,1,0,1,1.0,0,2021,1,1,0,0,0,0,0,1,0,0
29.0,1964,9.0,4.5,1,1,1,2.0,1,2014,1,1,0,1,0,0,0,0,1,0
43.0,2009,13.5,6.0,1,1,1,4.0,1,2015,1,1,0,0,0,0,1,0,0,0
28.5,1987,10.5,4.75,1,1,1,2.0,1,2018,1,0,0,0,0,0,1,0,0,0
28.0,1984,10.3,4.1,1,1,1,1.0,1,2017,1,1,0,1,0,0,0,0,1,0
22.0,1985,7.8,5.0,1,0,1,0.0,0,2014,1,0,1,0,0,0,0,0,1,0
37.0,1994,11.0,4.8,1,1,1,2.0,1,2014,1,1,0,0,1,0,1,0,0,0
40.0,2001,13.8,6.4,1,1,1,2.0,1,2022,1,0,0,0,0,0,1,0,0,0
37.0,1980,11.9,5.0,1,1,1,3.0,1,2015,1,1,0,1,0,0,0,0,0,0
31.0,1980,10.2,5.8,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
26.0,1990,10.5,4.5,1,1,1,1.0,1,2021,1,0,1,0,1,0,0,0,1,0
33.6,1995,11.5,4.5,1,1,1,3.0,1,2020,1,1,0,0,0,0,0,0,0,0
29.0,1980,10.0,3.5,1,1,1,1.0,1,2018,1,1,0,0,1,0,1,0,0,0
39.0,1988,13.0,4.5,1,1,1,2.0,1,2020,1,1,0,1,0,0,1,0,0,0
41.0,1998,13.0,5.11,1,1,1,2.0,1,2022,1,1,0,1,0,0,1,0,0,0
28.0,1977,10.0,5.0,1,1,1,2.0,1,2020,1,1,0,0,1,0,0,0,1,0
45.0,1981,13.0,5.5,1,1,1,2.0,1,2022,1,1,0,0,0,1,0,0,0,0
37.0,1976,11.0,4.12,1,1,1,1.0,1,2016,1,0,0,1,0,0,0,0,1,0
27.0,1971,8.0,4.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,0,1,0
27.0,1972,8.8,4.0,1,0,0,1.0,0,2014,1,1,0,0,0,0,0,0,1,0
35.0,1984,11.0,6.0,1,1,1,6.0,1,2017,1,1,0,0,0,0,0,0,1,0
40.1,1957,10.3,6.0,1,1,1,2.0,1,2012,1,1,0,1,0,0,1,0,0,0
10.0,2003,4.0,2.0,1,0,0,0.0,0,2019,1,0,0,0,0,0,1,0,0,0
37.0,1980,12.0,5.5,1,1,1,1.0,1,2020,1,1,0,0,1,0,1,0,0,0
49.0,2004,14.6,6.5,1,1,1,1.0,1,2020,0,0,0,0,0,1,0,0,1,0
17.0,2005,7.0,4.5,1,0,1,0.0,0,2019,0,0,1,0,0,0,0,0,1,0
35.0,1980,11.0,4.5,1,1,1,3.0,1,2016,1,1,0,0,0,1,0,1,0,0
27.0,1980,8.6,4.0,1,1,1,2.0,1,2022,1,1,0,0,0,0,0,0,1,0
28.5,1987,10.5,4.0,1,1,1,3.0,1,2016,1,0,0,1,0,0,1,0,0,0
30.0,1981,11.0,4.4,1,1,1,2.0,1,2017,1,0,0,1,0,0,0,0,1,0
34.0,1986,11.5,4.5,1,1,1,1.0,1,2022,1,1,0,0,0,0,1,0,0,0
28.25,1985,9.88,4.92,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,1,0,0
25.0,1979,9.2,3.6,1,0,1,2.0,0,2011,1,1,0,1,0,0,1,0,0,0
42.0,1975,11.0,4.0,1,1,1,2.0,1,2016,0,0,0,0,1,0,1,0,0,0
37.5,1995,12.0,5.4,1,1,1,2.0,1,2019,1,1,0,1,0,0,1,0,0,0
25.0,1983,9.0,4.5,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
27.0,1977,9.0,4.0,1,1,1,1.0,1,2012,1,0,1,0,0,0,0,0,1,0
33.5,1994,11.0,4.6,1,1,1,2.0,1,2015,1,1,0,0,0,0,1,0,0,0
39.0,1982,12.0,5.6,1,1,1,2.0,1,2018,1,1,0,0,0,0,0,0,1,0
29.0,1970,8.0,5.0,1,1,1,1.0,1,2019,1,0,0,1,0,0,0,0,1,0
42.0,2001,13.1,5.6,1,1,1,2.0,1,2022,1,1,0,0,0,0,1,0,0,0
37.0,1969,10.5,5.1,1,1,1,2.0,1,2019,1,1,0,1,0,0,0,0,1,0
37.0,1981,11.6,5.8,1,1,1,2.0,1,2014,1,1,0,0,1,0,0,0,1,0
25.0,1985,8.0,4.0,1,0,1,1.0,0,2014,1,1,0,1,0,0,0,0,1,0
31.0,1980,9.0,5.2,1,0,1,1.0,1,2014,1,1,0,0,0,0,0,0,1,0
41.0,1978,14.0,4.3,1,1,1,2.0,1,2017,1,1,0,0,0,0,0,0,1,0
46.0,2005,15.0,7.5,1,1,1,3.0,1,2019,1,1,0,0,1,0,1,0,0,0
30.0,1989,11.0,4.0,1,1,1,2.0,1,2021,1,1,0,1,0,0,1,0,0,0
31.0,1987,12.0,5.0,1,1,1,1.0,1,2019,1,1,0,0,0,1,0,0,1,0
35.0,1990,11.9,4.6,1,1,1,2.0,1,2014,1,1,0,1,0,0,1,0,0,0
34.0,1987,13.0,5.4,1,1,1,2.0,1,2017,1,0,0,0,0,0,1,0,0,0
37.0,1985,13.0,6.1,1,1,1,2.0,1,2010,1,1,0,1,0,0,1,0,0,0
33.5,1979,10.0,5.0,1,1,1,1.0,1,2018,1,1,0,1,0,0,0,0,1,0
36.0,2003,11.0,7.2,1,1,1,3.0,1,2021,1,0,0,0,0,0,1,0,0,0
32.0,1989,11.0,4.0,1,1,1,3.0,1,2015,1,1,0,1,0,0,1,0,0,0
30.0,1973,9.2,4.9,1,1,1,2.0,1,2012,1,1,0,1,0,0,0,0,1,0
29.0,1976,8.6,4.6,1,1,1,1.0,1,2016,1,0,1,1,0,0,1,0,0,0
40.0,1972,13.0,5.0,1,1,1,3.0,1,2022,1,1,0,0,0,1,1,0,0,0
27.0,1988,9.0,3.3,1,1,1,1.0,1,2015,1,1,0,1,0,0,1,0,0,0
31.0,2001,11.5,4.5,1,1,1,2.0,1,2018,1,1,0,0,0,0,0,0,1,0
34.0,1976,10.0,5.2,1,1,1,1.0,1,2019,1,0,0,1,0,0,0,0,1,0
22.0,1986,8.4,3.5,1,0,1,2.0,0,2020,1,1,0,1,0,0,1,0,0,0
31.0,1982,10.0,5.0,1,0,1,1.0,1,2021,1,1,0,1,0,0,0,0,1,0
28.0,1978,10.0,5.0,1,0,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
37.0,1990,12.0,5.2,1,1,1,3.0,1,2011,1,1,0,1,0,0,0,0,1,0
28.5,1975,9.5,4.5,1,0,1,1.0,0,2021,1,1,0,1,0,0,0,0,1,0
41.0,1985,15.0,5.5,1,0,1,2.0,1,2017,1,1,0,1,0,0,0,0,1,0
22.6,1964,7.0,3.0,1,0,1,1.0,0,2021,1,0,0,0,0,0,0,1,0,0
30.0,1985,10.7,5.5,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
40.0,1985,13.0,5.0,1,1,1,3.0,1,2014,1,1,0,1,0,0,1,0,0,0
30.0,1983,12.0,6.0,1,0,1,2.0,0,2016,1,0,0,0,0,0,0,0,1,0
42.0,1980,11.0,4.5,1,1,1,2.0,1,2019,0,1,0,0,0,0,0,0,1,0
26.0,2008,8.0,3.5,1,0,1,1.0,0,2018,1,1,0,1,0,0,1,0,0,0
33.0,1981,9.0,5.8,1,1,1,1.0,1,2021,1,0,0,1,0,0,0,0,1,0
22.0,1988,7.67,2.0,1,0,1,1.0,0,2019,1,0,1,1,0,0,0,1,0,0
30.0,1977,12.0,5.5,1,0,1,1.0,1,2016,1,0,1,0,0,0,1,0,0,0
23.0,1976,8.0,3.0,1,0,1,1.0,0,2015,1,0,0,0,0,0,1,0,0,0
18.0,1991,7.58,2.33,1,0,1,1.0,0,2022,1,0,1,0,0,0,0,0,1,0
25.0,1980,8.0,4.2,1,0,1,1.0,0,2016,1,0,0,1,0,0,0,0,1,0
33.0,2008,9.8,7.3,1,1,1,1.0,1,2021,1,0,0,0,0,0,0,0,1,0
32.5,1998,11.7,4.5,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
42.0,1975,14.0,5.0,1,1,1,2.0,1,2021,1,1,0,0,0,1,0,0,0,0
33.0,2013,11.6,5.6,1,1,1,2.0,1,2013,1,1,0,0,0,0,0,0,0,0
26.0,1981,8.0,3.0,1,1,1,1.0,1,2022,1,1,0,0,1,0,1,0,0,0
26.0,1976,8.0,4.4,1,0,1,1.0,0,2014,1,1,0,1,0,0,0,0,1,0
32.4,1977,10.0,4.2,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
22.0,1973,7.2,2.0,1,0,1,2.0,0,2018,1,0,1,1,0,0,0,0,1,0
22.0,1988,7.67,2.4,1,0,1,1.0,0,2019,1,0,1,0,0,1,1,0,0,0
36.0,1984,12.0,6.25,1,1,1,2.0,1,2013,1,1,0,1,0,0,1,0,0,0
34.0,1975,11.0,4.0,1,1,1,1.0,1,2012,1,1,0,0,0,0,1,0,0,0
32.0,1975,10.5,3.4,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
28.5,1998,9.4,4.6,1,1,1,1.0,1,2016,1,1,0,0,0,0,1,0,0,0
32.5,2013,6.9,4.0,1,0,1,0.0,1,2019,1,1,0,0,0,0,1,0,0,0
44.8,1983,13.5,5.5,1,0,1,2.0,1,2019,1,1,0,0,0,0,1,0,0,0
42.0,1995,14.0,4.8,1,1,1,2.0,1,2018,1,1,0,1,0,0,1,0,0,0
26.0,1974,8.0,4.0,1,1,1,1.0,1,2019,1,1,0,1,0,0,0,0,1,0
40.4,1987,12.2,5.0,1,1,1,2.0,1,2021,1,1,0,1,0,0,0,0,1,0
37.0,1989,11.5,5.8,1,1,1,2.0,1,2013,0,1,0,1,0,0,0,0,1,0
25.0,1975,8.5,2.9,1,0,1,1.0,0,2012,1,0,0,1,0,0,0,0,1,0
23.0,1984,8.0,3.0,1,0,1,1.0,0,2018,1,1,0,1,0,0,0,0,1,0
22.0,1972,6.0,6.0,1,0,1,1.0,0,2016,1,0,1,1,0,0,1,0,0,0
26.0,1966,8.0,4.0,1,0,1,1.0,0,2020,1,0,1,1,0,0,0,0,0,1
30.0,1982,10.0,5.5,1,1,1,2.0,1,2019,1,0,0,1,0,0,0,0,1,0
41.0,1981,13.6,4.6,1,1,1,2.0,1,2018,1,1,0,1,0,0,0,0,1,0
30.0,1983,11.0,4.5,1,1,1,1.0,1,2022,1,1,0,1,0,0,0,0,1,0
53.0,1994,17.0,7.0,1,1,1,4.0,1,2017,0,0,0,0,0,1,0,0,1,0
25.0,2010,8.6,3.5,1,0,1,1.0,0,2015,1,1,0,1,0,0,1,0,0,0
26.5,1980,9.0,4.0,1,1,1,1.0,1,2015,1,0,0,1,0,0,0,0,1,0
